,Start Time,End Time,EN,ES,Highlight,Comments,Speaker,Interview
5009,00:10:18:15,00:10:23:13,"and that's why I'm proud of it, for everything","y por eso para mí es un orgullo, por todo",,,neko,Neko urbana
5010,00:10:24:15,00:10:28:13,"what we are,
what constitutes us as persevering people,","lo que somos,
lo que nos constituye como personas perseverantes,",,,neko,Neko urbana
5011,00:10:28:14,00:10:31:18,"as individuals, as a struggling community","como personas, como una comunidad que lucha",,,neko,Neko urbana
5012,00:10:31:19,00:10:34:06,to maintain its identity,por mantener su identidad,,,neko,Neko urbana
5013,00:10:35:02,00:10:38:07,"and to maintain,","y por mantener,",,,neko,Neko urbana
5014,00:10:38:08,00:10:41:22,"for maintaining a culture that we have been
building","por mantener una cultura que hemos venido
construyendo",,,neko,Neko urbana
5015,00:10:42:14,00:10:44:28,o that our ancestors built for us,o que nuestros ancestros nos construyeron,,,neko,Neko urbana
5016,00:10:44:29,00:10:48:03,and which are now given to us as a legacy.,y que ahora nos dan como un legado.,,,neko,Neko urbana
5017,00:10:48:04,00:10:52:06,That of nomadic,Eso de nómada,,,neko,Neko urbana
5018,00:10:53:05,00:10:55:02,Can we talk about that?,¿podemos hablar de eso?,,,neko,Neko urbana
5019,00:10:55:03,00:10:58:06,"Well, what, if our culture is nomadic,","Bueno, que, si nuestra cultura es nómada,",,,neko,Neko urbana
5020,00:10:58:07,00:11:00:29,"because we are a semi-nomadic culture,","pues nosotros somos una cultura semi nómada,",,,neko,Neko urbana
5021,00:11:02:08,00:11:02:25,"it is said,","se dice,",,,neko,Neko urbana
5022,00:11:02:25,00:11:05:02,Anthropology says that we have been coming down,"La antropología dice, que nosotros venimos bajando",,,neko,Neko urbana
5023,00:11:06:10,00:11:08:16,"of the Perijá highlands,","de las serranías de Perijá,",,,neko,Neko urbana
5024,00:11:08:17,00:11:11:23,the column that crosses Colombia,la columna que traspasa a Colombia,,,neko,Neko urbana
5025,00:11:13:01,00:11:14:26,"anthropology, according to studies.","la antropología, según los estudios.",,,neko,Neko urbana
5026,00:11:14:26,00:11:18:06,"say that others of us are coming down from that hill,","dicen que otros venimos bajando de ese cerro,",,,neko,Neko urbana
5027,00:11:18:10,00:11:20:12,of that column of hills,de esa columna de cerros,,,neko,Neko urbana
5028,00:11:20:13,00:11:25:07,"and we got off and got to this one,","y nos bajamos y llegamos hasta este,",,,neko,Neko urbana
5029,00:11:26:00,00:11:29:18,"This provincial, arid land,","Esta tierra provinciana, árida,",,,neko,Neko urbana
5030,00:11:30:21,00:11:35:17,and our culture has taken over that place and,y nuestra cultura se ha apoderado de ese lugar y,,,neko,Neko urbana
5031,00:11:36:23,00:11:39:02,we can also see that feature,también podemos ver esa característica,,,neko,Neko urbana
5032,00:11:39:03,00:11:42:16,"of the high guajira, Punta Colombia, the Punta Colombia of the","de como de la alta guajira, de la Punta Colombia del",,,neko,Neko urbana
5033,00:11:42:28,00:11:46:12,from the point that it is quite far from here,desde el punto que está bastante lejos de acá,,,neko,Neko urbana
5034,00:11:46:13,00:11:50:21,"we have been going down,
that is why our culture, our nation,","hemos venido bajando,
por eso nuestra cultura, la nación,",,,neko,Neko urbana
5035,00:11:50:27,00:11:55:20,"has already reached much further south,","ya ha llegado mucho más hacia el sur,",,,neko,Neko urbana
5036,00:11:56:10,00:12:01:28,"and in that, let's say","y en esa, digamos que",,,neko,Neko urbana
5037,00:12:03:02,00:12:03:13,in that,en esa,,,neko,Neko urbana
5038,00:12:03:13,00:12:06:17,way of coming down from the top to the bottom,forma de venir bajando desde lo alto hacia lo bajo,,,neko,Neko urbana
5039,00:12:07:18,00:12:12:05,"has been given through the practice of
of being semi-nomadic","se ha dado mediante la práctica
de ser semi nómada",,,neko,Neko urbana
5040,00:12:12:19,00:12:15:06,because our grandparents and ancestors,porque nuestros abuelos y ancestros,,,neko,Neko urbana
5041,00:12:16:19,00:12:18:26,were behind,iban detrás,,,neko,Neko urbana
5042,00:12:19:04,00:12:21:23,from where the rain was prosperous.,de donde la lluvia era prospera.,,,neko,Neko urbana
5043,00:12:22:21,00:12:26:01,"And so when there was a drought in a place,","Y así cuando en un lugar había sequía,",,,neko,Neko urbana
5044,00:12:26:02,00:12:29:13,They immediately searched for the place where the rain was,"ellos enseguida
buscaban el lugar donde estaba la lluvia.",,,neko,Neko urbana
5045,00:12:29:14,00:12:32:16,Then and then they passed that point,Entonces y luego pasaban ese punto,,,neko,Neko urbana
5046,00:12:33:02,00:12:37:14,"and when here the rain ended
passed by and went after it.","y cuando acá la lluvia terminaba
pasaban y se iban detrás de eso.",,,neko,Neko urbana
5047,00:12:37:25,00:12:41:03,"But the point where they knew they had arrived,","Pero el punto donde ellos sabían que habían llegado,",,,neko,Neko urbana
5048,00:12:41:15,00:12:45:07,"that point already belongs to them,
then it ends up being a waypoint.","ese punto ya les pertenece a ellos,
entonces termina siendo un punto de recorrido.",,,neko,Neko urbana
5049,00:12:46:06,00:12:50:08,"And there is a moment
As far as they can go,","Y hay un momento
Hasta donde ellos puedan llegar,",,,neko,Neko urbana
5050,00:12:50:28,00:12:53:28,as being,como siendo,,,neko,Neko urbana
5051,00:12:54:02,00:12:54:25,migrants.,migrantes.,,,neko,Neko urbana
5052,00:12:54:26,00:12:59:01,"Somehow, behind the rain,
comes to a point where they decide","De alguna manera, detrás de la lluvia,
llega un punto donde ya deciden",,,neko,Neko urbana
5053,00:12:59:02,00:13:01:15,"return to the point of origin, to the starting point.","regresar al punto de origen, al punto de inicio.",,,neko,Neko urbana
5054,00:13:02:13,00:13:07:01,"So, to get to that point
or those points where they","Entonces, para llegar a ese punto
o esos puntos donde ellos",,,neko,Neko urbana
5055,00:13:07:02,00:13:10:27,"they are positioning themselves, they are leaving","van ubicándose, van dejando",,,neko,Neko urbana
5056,00:13:12:16,00:13:15:03,"inheritance, they are leaving","herencia, van dejando",,,neko,Neko urbana
5057,00:13:15:04,00:13:18:19,"children, they are leaving other people behind, so","hijos, van dejando otras personas, entonces así",,,neko,Neko urbana
5058,00:13:20:01,00:13:24:00,those points become points on a route,esos puntos se convierten en puntos de una ruta,,,neko,Neko urbana
5059,00:13:27:19,00:13:30:16,"From a semi-nomadic community, from a community that is","de una comunidad semi nómada, de una comunidad
que esta",,,neko,Neko urbana
5060,00:13:30:17,00:13:33:13,constantly traveling and on the move.,viajando constantemente en movimiento.,,,neko,Neko urbana
5061,00:13:33:24,00:13:36:05,It's a bit of a spiral.,Es un poco como espiral.,,,neko,Neko urbana
5062,00:13:37:20,00:13:39:06,Can you tell me a little bit about,Me puedes hablar un poco de,,,neko,Neko urbana
5063,00:13:39:07,00:13:42:10,your intention of preserving the culture?,tu intención de preservación de la cultura ¿En,,,neko,Neko urbana
5064,00:13:43:16,00:13:47:11,"how are you doing that, and what importance",qué manera estás haciendo eso y que importancia,,,neko,Neko urbana
5065,00:13:47:12,00:13:50:13,"does it have to preserve that culture?""",tiene para preservar esa cultura?,,,neko,Neko urbana
5066,00:13:50:14,00:13:52:17,On a personal level,En lo personal,,,neko,Neko urbana
5067,00:13:52:26,00:13:57:03,I love very much,amo mucho,,,neko,Neko urbana
5068,00:13:57:16,00:14:00:03,to be wayuu and part of this love,ser wayuu y parte de este amor,,,neko,Neko urbana
5069,00:14:02:04,00:14:05:03,"by the identity that one has, it is,","por la identidad que uno tiene, es,",,,neko,Neko urbana
5070,00:14:05:23,00:14:11:08,is to recover things that have been lost,es recuperar cosas que se han perdido,,,neko,Neko urbana
5071,00:14:11:24,00:14:15:09,and things that are being lost due to different,y cosas que se están perdiendo por diferentes,,,neko,Neko urbana
5072,00:14:16:14,00:14:18:01,reasons.,razones.,,,neko,Neko urbana
5073,00:14:18:12,00:14:21:25,"We have one of those punctual reasons
that has caused us to lose,","Tenemos una de esas razones puntuales
que nos ha hecho perder,",,,neko,Neko urbana
5074,00:14:22:08,00:14:26:21,"has been the need
to emigrate in search of opportunities.","ha sido la necesidad
de emigrar en busca de oportunidades.",,,neko,Neko urbana
5075,00:14:27:10,00:14:31:19,"We have the specific cases of the Wayuu,
of the communities","Tenemos los casos puntuales de los wayuu,
de las comunidades",,,neko,Neko urbana
5076,00:14:32:00,00:14:34:22,"who migrated to Venezuela, to the cities of Venezuela","que migraron a Venezuela, a las ciudades de Venezuela",,,neko,Neko urbana
5077,00:14:35:01,00:14:38:12,"when they were at their peak,","cuando estaban en su punto de auge,",,,neko,Neko urbana
5078,00:14:39:13,00:14:40:03,but when they,pero cuando ellos,,,neko,Neko urbana
5079,00:14:40:03,00:14:42:22,"returned to the Guajira again, to the land,","regresaron a la Guajira nuevamente, a las tierras,",,,neko,Neko urbana
5080,00:14:43:14,00:14:46:12,The generations that were born in Venezuela no longer spoke xxx.,"las generaciones que nacieron en Venezuela,
ya no hablaban xxx.",,,neko,Neko urbana
5081,00:14:47:05,00:14:50:20,"So they would move in search of an opportunity, but that opportunity","Entonces ellos se movilizaban
en busca de una oportunidad, pero esa oportunidad",,,neko,Neko urbana
5082,00:14:50:21,00:14:53:29,ends up harming them.,"le termina haciendo un daño,",,,neko,Neko urbana
5083,00:14:54:00,00:14:58:02,"Like losing the language, speech, and another one as well","cómo perder la lengua, el habla y otro también",,,neko,Neko urbana
5084,00:14:58:03,00:15:01:13,is that the territories and,es que los territorios y,,,neko,Neko urbana
5085,00:15:03:01,00:15:05:11,globalization has also touched it,la globalización también lo ha tocado,,,neko,Neko urbana
5086,00:15:05:29,00:15:07:06,and also,y también,,,neko,Neko urbana
5087,00:15:09:20,00:15:12:13,In our territory it is sometimes necessary to go there,En nuestro territorio a veces es necesario salir,,,neko,Neko urbana
5088,00:15:13:14,00:15:16:18,"to study, or for a god job","para allá, sea para estudiar,
ya sea para un buen trabajo",,,neko,Neko urbana
5089,00:15:17:13,00:15:20:25,and in this way to look for opportunities outside,y en esa forma de buscar oportunidades afuera,,,neko,Neko urbana
5090,00:15:21:13,00:15:24:00,we make it cause that damage,hacemos que cause ese daño,,,neko,Neko urbana
5091,00:15:24:01,00:15:27:04,"I told you about earlier, of losing something",que te dije al principio de perder algo,,,neko,Neko urbana
5092,00:15:27:05,00:15:28:06,from ourselves,de nosotros.,,,neko,Neko urbana
5093,00:15:28:14,00:15:31:14,So there are many reasons,Entonces hay muchas razones,,,neko,Neko urbana
5094,00:15:31:15,00:15:33:12,"for that loss. Also,","para esa pérdida. También,",,,neko,Neko urbana
5095,00:15:33:12,00:15:38:05,"Also, the Wayuu society itself has lost certain values.","esta también
que la misma sociedad wayuu ha perdido ciertos valores,",,,neko,Neko urbana
5096,00:15:38:21,00:15:44:02,"we have let ourselves be carried away by a thought
that is not like us","nos hemos dejado llevar por un pensamiento
que no es propio de nosotros",,,neko,Neko urbana
5097,00:15:44:03,00:15:48:27,"because our culture is a collective culture
that does everything in collectivism.","porque nuestra cultura es una cultura colectiva
que hace todo en colectivismo.",,,neko,Neko urbana
5098,00:15:49:14,00:15:50:08,Lately,Últimamente,,,neko,Neko urbana
5099,00:15:51:15,00:15:52:25,already by,ya por,,,neko,Neko urbana
5100,00:15:52:26,00:15:57:02,"the entries of large multinationals,","las entradas de las grandes multinacionales,",,,neko,Neko urbana
5101,00:15:57:03,00:16:00:24,has caused the Wayuu to become selfish,ha hecho que los Wayuu entren a ser egoístas,,,neko,Neko urbana
5102,00:16:01:10,00:16:04:05,and to the point where there is no more unity,y al punto donde ya no hay unidad,,,neko,Neko urbana
5103,00:16:04:06,00:16:07:28,"and then that
causes conflicts between communities.","y entonces eso
causa conflictos entre las comunidades.",,,neko,Neko urbana
5104,00:16:08:00,00:16:13:23,"The famous conflicts between clans
that among the Wayuu themselves they kill each other, for the sake of a good","Los famosos conflictos entre clanes
que entre los mismos Wayuu se matan, por un bien",,,neko,Neko urbana
5105,00:16:14:12,00:16:18:08,or for the benefits that this can generate.,o por los beneficios que puede generar eso.,,,neko,Neko urbana
5106,00:16:18:27,00:16:24:11,And while that is happening,Y mientras eso pasa ya,,,neko,Neko urbana
5107,00:16:24:27,00:16:27:01,the way of teaching is also changing.,la forma de enseñar también va cambiando.,,,neko,Neko urbana
5108,00:16:27:17,00:16:32:09,"It is no longer taught that you should love your neighbor
how it used to be taught,","Ya no se enseña que debes amar a tu prójimo
cómo se enseñaba antes,",,,neko,Neko urbana
5109,00:16:32:20,00:16:36:02,"that you must have empathy first and foremost,
This is no longer taught.","que primero debes tener empatía, sobre todo,
ya no se enseña eso.",,,neko,Neko urbana
5110,00:16:36:09,00:16:38:12,So the new generations are being born,Entonces las nuevas generaciones están naciendo,,,neko,Neko urbana
5111,00:16:39:01,00:16:43:04,without having those values that were and had,sin tener esos valores que eran y que tenía,,,neko,Neko urbana
5112,00:16:43:05,00:16:47:16,"our culture,
then the way of thinking is selfishness,","nuestra cultura,
entonces ya la forma de pensar es un egoísmo,",,,neko,Neko urbana
5113,00:16:47:22,00:16:50:21,already everyone only assures,ya todo el mundo solamente asegura,,,neko,Neko urbana
5114,00:16:52:03,00:16:52:14,what it is,lo que es,,,neko,Neko urbana
5115,00:16:52:14,00:16:55:01,"own, what is yours and what you do not share with others.","propio, lo que es suyo y no comparte con otros.",,,neko,Neko urbana
5116,00:16:55:15,00:16:57:21,there is no longer any empathy,ya no hay empatía,,,neko,Neko urbana
5117,00:16:58:09,00:17:02:23,"And that also generates that among the Wayuu themselves, the same culture","y entonces eso también genera
que entre los mismos Wayuu, la misma cultura,",,,neko,Neko urbana
5118,00:17:07:16,00:17:09:01,be generated,se genere,,,neko,Neko urbana
5119,00:17:09:04,00:17:11:27,"that we also lose part of our identity,","que también perdamos parte de nuestra identidad,",,,neko,Neko urbana
5120,00:17:13:10,00:17:16:08,"because already at this moment,","porque ya en estos momentos, ya",,,neko,Neko urbana
5121,00:17:16:09,00:17:21:07,"The grandparents who sat in front of a bonfire to teach us, to tell us stories","los abuelos que se sentaban frente a una fogata
a enseñarnos, a contarnos cuentos",,,neko,Neko urbana
5122,00:17:21:27,00:17:24:27,That used to generate reflection is no longer being done,"que generaban reflexión, ya no se está haciendo",,,neko,Neko urbana
5123,00:17:26:09,00:17:30:01,and then there is no way to recover those values,y entonces no hay manera de recuperar esos valores,,,neko,Neko urbana
5124,00:17:30:12,00:17:34:10,"Or a way of saying, 'Look, we are Wayuu, there is","o manera de decir mira que somos wayuu, no hay",,,neko,Neko urbana
5125,00:17:34:11,00:17:38:22,no need to kill each other,"necesidad de matarnos entre nosotros,",,,neko,Neko urbana
